C0334451	has_name	sarcomatosis
C0334451	has_name	[m]sarcomatosis nos (morphologic abnormality)
C0334451	has_name	[m]sarcomatosis nos
C0334451	has_name	sarcomatosis, nos
C0334451	has_name	sarcomatosis (morphologic abnormality)
C1518425	has_name	nos
C1518425	has_name	{nos}
C1518425	has_name	not otherwise specified
C1518425	has_name	not specified
C3810371	has_name	ovarian cancer (rare)
C0205616	has_name	moderately differentiated (qualifier value)
C0205616	has_name	g2
C0205616	has_name	moderately differentiated (grade) (qualifier value)
C0205616	has_name	moderately differentiated
C0205616	has_name	intermediate differentiation
C0205616	has_name	moderately well differentiated
C4544753	has_name	excision of middle lobe of right lung
C4544753	has_name	lobectomy of right middle lobe of lung
C4544753	has_name	excision of middle lobe of right lung (procedure)
C1182670	has_name	squamous
C2360132	has_name	total population of age 55-59y
C2360134	has_name	total population of age 60-64y
C0205195	has_name	combination
C0205195	has_name	combined
C0205195	has_name	combined (qualifier value)
C0475385	has_name	t1b primary tumor finding
C0475385	has_name	t1b
C0475385	has_name	tumor stage t1b (finding)
C0475385	has_name	t1b cancer stage finding
C0475385	has_name	t1b tnm finding
C0475385	has_name	t1b tumor stage
C0475385	has_name	stage t1b
C0475385	has_name	t1b primary tumor stage finding
C0475385	has_name	t1b stage finding
C0475385	has_name	tumor stage t1b (tumor staging)
C0475385	has_name	t1b tumor finding
C0475385	has_name	t1b stage
C0475385	has_name	tumor stage t1b
C0475385	has_name	tumour stage t1b
C1540292	has_name	b7-h1
C1540292	has_name	b7h1
C1540292	has_name	cd274 gene
C1540292	has_name	cd274 molecule gene
C1540292	has_name	programmed death ligand 1
C1540292	has_name	pdcd1lg1
C1540292	has_name	pdcd1 ligand 1
C1540292	has_name	cd274
C1540292	has_name	b7 homolog 1
C1540292	has_name	pdl1
C1540292	has_name	cd274 molecule
C1540292	has_name	b7-h
C1540292	has_name	pd-l1
C1540292	has_name	pdcd1l1
C1540292	has_name	programmed cell death 1 ligand 1
C4511810	has_name	lobectomy of upper lobe of left lung
C4511810	has_name	lobectomy of upper lobe of left lung (procedure)
C0445034	has_name	m0 stage finding
C0445034	has_name	m0 distant metastasis finding
C0445034	has_name	m0 metastasis finding
C0445034	has_name	m0 stage (finding)
C0445034	has_name	m0 cancer stage finding
C0445034	has_name	m0
C0445034	has_name	m0 metastasis stage
C0445034	has_name	m0 distant metastasis stage finding
C0445034	has_name	m0 tnm finding
C0445034	has_name	m0 category (finding)
C0445034	has_name	m0 stage (tumor staging)
C0445034	has_name	metastasis stage m0
C0445034	has_name	m0 category
C0445034	has_name	m0 stage
C0445034	has_name	metastasis stage m0 (tumor staging)
C1537502	has_name	v-ki-ras1 pseudogene
C1537502	has_name	rask2
C1537502	has_name	k-ras gene
C1537502	has_name	kras1
C1537502	has_name	kras
C1537502	has_name	c-kras
C1537502	has_name	oncogene kras2
C1537502	has_name	oncogene k-ras
C1537502	has_name	oncogene kras1
C1537502	has_name	k ras genes
C1537502	has_name	kras proto-oncogene, gtpase gene
C1537502	has_name	oncogene, k-ras-2
C1537502	has_name	kirsten ras1
C1537502	has_name	kirsten murine sarcoma virus 2
C1537502	has_name	v-ki-ras2 kirsten rat sarcoma 2 viral oncogene homolog
C1537502	has_name	kras proto-oncogene, gtpase
C1537502	has_name	kras gene
C1537502	has_name	oncogene, k-ras
C1537502	has_name	rask1
C1537502	has_name	kras2
C1537502	has_name	ki-ras
C1537502	has_name	kras1p
C1537502	has_name	k-ras genes
C1537502	has_name	v-ki-ras2 kirsten rat sarcoma viral oncogene homolog
C0202237	has_name	tri-iodothyronine measurement, total (procedure)
C0202237	has_name	tri-iodothyronine measurement, total
C0202237	has_name	t3, total measurement
C0202237	has_name	tri-iodothyronine (t3) level test
C0202237	has_name	assay of triiodothyronine t3 total tt3
C0202237	has_name	measurement of total triiodothyronine (tt-3)
C0202237	has_name	triiodothyronine t3; total (tt-3)
C0202237	has_name	assay triiodothyronine (t3)
C0396580	has_name	bilobectomy of lung
C0396580	has_name	bilobectomy of lung (procedure)
C1448380	has_name	anorex
C0024203	has_name	excision, lymph node
C0024203	has_name	lymph node removal
C0024203	has_name	lymph node excisions
C0024203	has_name	lymphadenectomy, nos
C0024203	has_name	excision lymph node
C0024203	has_name	lymphadenectomy
C0024203	has_name	excision of the lymph node
C0024203	has_name	excision of lymph node (procedure)
C0024203	has_name	lymph node dissection
C0024203	has_name	lymph nodes removal
C0024203	has_name	excision of group of lymph nodes (procedure)
C0024203	has_name	excisions, lymph node
C0024203	has_name	lymph node excision
C0024203	has_name	excision of lymph node, nos
C0024203	has_name	excision of lymph node
C0024203	has_name	simple lymphadenectomy
C0024203	has_name	excision of group of lymph nodes
C0024203	has_name	lymphadenectomies
C0024203	has_name	excision lymph nodes
C0425297	has_name	heavy cigarette smoker (20-39 cigs/day) (life style)
C0425297	has_name	heavy cigarette smoker (20-39 cigs/day) (finding)
C0425297	has_name	heavy cigarette smoker (20-39 cigs/day)
C0400436	has_name	partial removal of liver
C0400436	has_name	hepatectomy rescj total left lobectomy
C0400436	has_name	left hepatic lobectomy
C0400436	has_name	hepatectomy, total left lobectomy
C0400436	has_name	left hemihepatectomy
C0400436	has_name	hepatectomy, total left lobectomy (procedure)
C0400436	has_name	hepatectomy, resection of liver; total left lobectomy
C0400435	has_name	partial removal of liver
C0400435	has_name	right hepatic lobectomy
C0400435	has_name	hepatectomy rescj total right lobectomy
C0400435	has_name	right hemihepatectomy
C0400435	has_name	hepatectomy, total right lobectomy (procedure)
C0400435	has_name	hepatectomy, total right lobectomy
C0400435	has_name	hepatectomy, resection of liver; total right lobectomy
C0039988	has_name	resection of chest wall
C0039988	has_name	resection of chest wall (procedure)
C0039988	has_name	thoracoplasty procedure (procedure)
C0039988	has_name	thoracectomy, nos
C0039988	has_name	thoracoplasties
C0039988	has_name	chest wall resection
C0039988	has_name	resection of thorax, nos
C0039988	has_name	thoracoplasty
C0039988	has_name	thoracoplasty procedure
C0205615	has_name	differentiating
C0205615	has_name	differentiated
C0205615	has_name	grade i
C0205615	has_name	differentiates
C0205615	has_name	well differentiated
C0205615	has_name	well differentiated (grade) (qualifier value)
C0205615	has_name	g1
C0205615	has_name	well differentiated (qualifier value)
C0205615	has_name	well differentiated (grade) [ambiguous]
C0205615	has_name	differentiated, nos
C0205615	has_name	differentiate
C0153452	has_name	cancers, gall bladder
C0153452	has_name	gall bladder cancer
C0153452	has_name	malignant gallbladder tumor
C0153452	has_name	malignant tumor of gallbladder (disorder)
C0153452	has_name	cancer, gall bladder
C0153452	has_name	malignant tumor of the gallbladder
C0153452	has_name	gallbladder ca
C0153452	has_name	gallbladder cancer
C0153452	has_name	gallbladder tumor or cancer
C0153452	has_name	cancer gallbladder
C0153452	has_name	of gallbladder cancer
C0153452	has_name	cancers, gallbladder
C0153452	has_name	cancer, gallbladder
C0153452	has_name	malignant tumour of gallbladder
C0153452	has_name	malignant gallbladder neoplasm
C0153452	has_name	bladder cancers, gall
C0153452	has_name	cancer of the gallbladder
C0153452	has_name	malignant neoplasm of gallbladder
C0153452	has_name	gallbladder--cancer
C0153452	has_name	gallbladder ca (disorder)
C0153452	has_name	gall bladder cancers
C0153452	has_name	malignant neoplasm of the gallbladder
C0153452	has_name	cancer of gallbladder
C0153452	has_name	malig neo gallbladder
C0153452	has_name	bladder cancer, gall
C0153452	has_name	gallbladder malignant neoplasm
C0153452	has_name	gallbladder cancers
C0153452	has_name	malignant tumor of gallbladder
C0027912	has_name	neurosecret systems
C0027912	has_name	system, neurosecretory
C0027912	has_name	neurosecretory system
C0027912	has_name	neuro-endocrine system
C0027912	has_name	neuroendocrine
C0027912	has_name	systems, neuroendocrine
C0027912	has_name	neuroendocrine system
C0027912	has_name	neurosecretory systems
C0027912	has_name	system, neuroendocrine
C0027912	has_name	neuroendocrine systems
C0027912	has_name	systems, neurosecretory
C0475383	has_name	t1a primary tumor finding
C0475383	has_name	t1a tumor stage
C0475383	has_name	t1a tumor finding
C0475383	has_name	t1a
C0475383	has_name	tumor stage t1a (tumor staging)
C0475383	has_name	t1a stage finding
C0475383	has_name	tumour stage t1a
C0475383	has_name	t1a cancer stage finding
C0475383	has_name	tumor stage t1a (finding)
C0475383	has_name	tumor stage t1a
C0475383	has_name	t1a primary tumor stage finding
C0475383	has_name	t1a tnm finding
C0475383	has_name	t1a stage
C0441962	has_name	n1 stage (tumor staging)
C0441962	has_name	n1 cancer stage finding
C0441962	has_name	n1 lymph node stage
C0441962	has_name	node stage n1 (tumor staging)
C0441962	has_name	n1 category
